"SWSN_ID","SWSN_Site","EASTING","NORTHING"
475,"AZ U:8:454 (ASM)",507917.150545359,3720457.940153
484,"AZ U:8:589 (ASM)",486719.946415082,3742409.75248905
499,"AZ V:5:114 (ASM)",502915.703430876,3714826.27009691
503,"AZ V:5:125 (ASM)",493457.242603704,3716520.80460133
515,"Bass Point Mound",498319.753479689,3720190.07337414
516,"Behrend Capture",484509.23724544,3755209.70324302
517,"Blue Hills",474728.840620711,3755691.94238433
518,"Bourke's Teocalli",486109.430002809,3721088.20505556
519,"Casa Bandolero Complex",479006.089400768,3736588.50353809
522,"Cloverdale",465760.155522346,3745520.96806036
523,"Corner Creek Ruin",492071.367663249,3736016.98599288
524,"Cottonwood Box",510429.148723289,3734138.04090881
525,"Dresden",472885.445558175,3747884.41949242
526,"Encinito",464760.882721737,3731141.2074005
530,"Grapevine Ruin",486468.750367999,3734736.45883374
531,"Griffen Wash Complex",511501.063747689,3730921.39059231
532,"Hackberry Basin Ruin",479809.226899877,3742225.25994758
533,"Hackberry Terrace Complex",462682.631439984,3745653.40787211
534,"Hamburg Ruin",460922.426434964,3749269.75663267
535,"Haystack Butte Fort",468724.494422257,3751679.51378246
537,"Horse Pasture Site",485910.42252636,3729770.98168218
538,"Hotel Ruin",494604.029686168,3734761.5101908
539,"Indian Point Complex",473099.281327233,3737632.00727595
540,"Kayler Butte",466227.677191913,3765992.73651014
543,"Las Tortugas",467835.820583895,3748249.93149059
544,"Los Hermanos",480610.226493225,3758677.55033763
546,"Meddler Point Mound",492102.521416664,3727394.92670748
549,"MT 545 (TNF)",473602.029891133,3744816.51348123
551,"Oak Creek--Sedona",404545.451305807,3847841.95657273
552,"Packard Terrace No. 2",477803.20803006,3763309.84289588
553,"Park Creek",468780.609192491,3744057.20570771
555,"Pinto Point Mound",508228.695442617,3730580.56169435
557,"Porter Springs",482432.507779449,3722033.02411483
558,"Pranther Ranch",471966.888290912,3752491.56503075
560,"Pyramid Point Complex",503804.639595434,3733981.6814726
561,"Reno Creek",468227.782466605,3753670.84558406
562,"Rock Island Mound",487042.799225345,3728868.79586866
568,"Saguaro Muerto",501455.561629176,3719295.50704238
569,"Sand Dune Site",489634.756064892,3713942.83402073
570,"Schoolhouse Point Mesa Complex",502480.918518543,3728690.6540392
573,"Spring Creek Ruin--Sedona",409580.556715399,3844481.82160605
574,"Sycamore Creek",462503.825602874,3741692.93734008
576,"Tonto Cliff Dwellings",489316.137813076,3726608.11924206
577,"Tres Huerfanos",462421.058180824,3757826.73544975
579,"Trinity",470424.150387183,3740974.89799929
580,"Tucker Box Ruin",499427.878650948,3745412.22562073
581,"Tuzigoot on Salome Complex",492868.934417069,3727702.36043349
582,"Valentine Butte Ruin",487571.275584579,3717243.29141116
584,"VIV Platform Mound",475211.6779318,3749762.94858699
585,"Windy Hill Ruin",501767.032566071,3728151.87600225
586,"LA 2947",713847.826868922,3748111.83004703
587,"Danson 25",765453.843739882,3677121.11632611
588,"LA 9747",700375.98888348,3737086.08886342
589,"LA 9755",713857.441113919,3738284.71902597
590,"Clifton Area Unknown 1",659842.907526955,3675201.72917397
591,"Triple X",669918.656625882,3686985.12221627
592,"Hough 29",672120.512921914,3670963.38133632
593,"Stoddard Ranch",669251.099622309,3672536.9072528
594,"Pigeon Creek",657568.560138792,3687120.12718947
595,"Johnson Ranch",658350.917831689,3711792.27954724
596,"Lovelady Ranch",666872.848894492,3715348.21097183
597,"AZ W:11:12M",628741.502585888,3687605.90503846
598,"AZ W:11:7",631265.950078547,3704821.40605061
599,"WS Ranch",702310.878532439,3692940.27303712
600,"LA 34774",730512.154329702,3663944.93331973
601,"Largo Canyon",666574.079198718,3714714.91427349
602,"01-01-0178 (ANF)",678151.799197286,3701473.9793649
603,"Joy",673408.040235192,3713636.68658791
604,"Hough 60",677848.180807844,3721180.73774292
605,"Hough 57",680519.511844084,3718308.65734448
606,"AZ W:8:15",661463.211441532,3711070.87094216
607,"Foote Canyon Pueblo",666004.816463828,3706298.85420176
608,"AZ W:8:4",680514.286482334,3723904.9532479
609,"Blue PO Site",674131.459588453,3736708.4298929
610,"AZ W:8:9",667866.678468466,3723827.6076847
611,"LA 5391",724890.247508913,3770696.28895713
612,"LA 5939",724208.595896006,3777215.36072628
613,"Castillo (Costilla?) Spring",722911.227632254,3775355.16011693
614,"Gallo Spring",722676.492127448,3756345.69746707
615,"7 Trough Springs",697185.278013363,3779547.72054283
616,"LA 9777",713808.546608433,3772384.16273132
617,"LA 11493",700144.501575366,3778921.98438661
619,"LA 105878",724093.471607313,3779224.82031392
620,"LA 105880",720313.868431181,3771763.0537653
621,"Coyote Reservoir",682513.838849574,3766710.85718317
622,"Knight",653162.315878242,3782015.65685682
623,"Oscer",672895.401852638,3779922.18791158
624,"Rudd Creek Pueblo",672235.968371153,3759785.87446289
625,"Slade",654197.236648723,3778969.44652154
626,"South Fork",638535.003805518,3765356.86504431
627,"Greenwood",651274.883081347,3785439.69121464
628,"Springerville Area Site R57-59",647031.887214869,3762851.26581818
629,"AZ Q:15:17",647608.130621821,3761827.03474788
630,"Casa Malpais",659808.982214347,3790712.82903609
631,"Danson Pueblo",651196.379953191,3792260.38867858
632,"Hooper Ranch Pueblo",645453.854970962,3783251.60510281
633,"AZ Q:15:9",664863.329734996,3769933.71556173
634,"AZ Q:16:3",676798.811608747,3794773.54279274
635,"Coyote Creek Ruin",668845.052988827,3787044.97033714
636,"Indian Tank Site",674649.348961294,3776957.5159701
637,"Starkweather Ruin",709071.67359899,3733934.16820951
638,"Delgar Ruin",716680.622935161,3735442.82490073
639,"Hough 103",708494.437137917,3745188.23069522
640,"Wilson Canyon",703116.271132201,3751017.8487874
641,"Apache Creek Pueblo",724435.156646714,3740050.77205446
642,"Hough 120",717674.171626329,3766314.59923758
643,"Hough 68",688311.862677082,3734316.20121884
644,"LA 3274",732206.158270538,3748118.25313225
645,"LA 3279",677230.50403519,3736878.54950757
646,"LA 4987",709300.416522294,3753239.31258781
647,"LA 4989",716103.905677825,3751751.66596514
648,"Pueblo Carrejo",707900.30358547,3754042.53515162
649,"LA 6063",708668.691206932,3768784.66212253
650,"LA 6886",715143.00197655,3732816.76385963
651,"LA 6888",709654.206395134,3734031.68534659
652,"LA 8090",733051.384328514,3750155.97047959
653,"LA 8108",712150.743218899,3760111.96150859
654,"Higgins Flat",697529.222445816,3726520.28932187
655,"LA 8099",714989.485387906,3737313.68081549
656,"Spur Ranch",701243.438828975,3737625.32622848
657,"LA 9780",715356.51233609,3756902.14277264
658,"Hudson Ranch",699460.0109642,3730220.91099042
659,"LA 83287",710657.439954236,3772043.05780628
660,"LA 83409",712178.197128564,3732367.17609712
661,"LA 85442",706662.582559854,3729980.20553033
662,"LA 88739",683498.154231474,3722244.64316629
663,"LA 112905",726933.235143408,3746844.99092847
664,"LA 3262",716647.60069783,3751637.54988882
665,"Aragon",721428.889368504,3763239.50531538
666,"LA 29374",697890.923363298,3692278.54455519
667,"LA 6015",717371.721353188,3739577.22710851
668,"TJ Ruin",757535.033409327,3687363.71730442
669,"Gila Cliff Dwellings",757404.56534858,3682816.84875841
670,"3-Up",686259.010098442,3671803.40113753
681,"Oak Creek--Tonto",473640.723804712,3749355.01011643
682,"Spring Creek Ruin--Tonto",506233.359599665,3712290.04530573
683,"Babocomari Village",559442.965096906,3487787.74781023
684,"Hereford",594794.969089404,3477107.90865883
685,"Long House #8",565012.58239527,4045251.27250336
686,"Ruins on Map",518580.677188367,4081576.33644611
687,"NA 2606",557341.006332695,4058336.66584818
688,"NA 5653",507623.91898042,4057677.37372375
689,"Noonan Canyon Wash",606944.43049407,3514333.44465955
690,"Gatliffe Pasture",640858.998406291,3519349.14296597
691,"Grantham's Store",634404.980511531,3532416.92435242
692,"Leslie Canyon",644349.192873582,3502455.14041232
693,"Light Gopherhole",625004.451773986,3538250.52873975
694,"Nine Mile Ruin",633173.486106575,3571193.3562154
695,"Nolan Ranch",674652.118368238,3542425.57045427
696,"Ramsey Canyon",565447.205089986,3474404.11712641
697,"Squaw Mountain",672507.36909315,3501104.46646082
698,"Tanner Canyon",558245.981303021,3483324.24605159
699,"Upper Pyeatt",548395.877029717,3498946.7792179
700,"Vaughn Canyon",560211.851582691,3490381.87856981
701,"Table Mountain",405040.801754355,3755416.37498768
704,"Pepsi Cap",409049.817271397,3766595.5759929
705,"Indian Mesa Site",375377.613218799,3763222.8167057
706,"Tip Top",409672.465007797,3758973.25789569
707,"Sin Nombre",392261.578755945,3766146.00262591
708,"Aztec",774184.644886971,4071820.6923281
710,"Fajada Butte",789798.332492828,3999522.49889167
711,"Mesa Pueblo",802753.20742102,4068652.69736874
712,"Orr Ranch",513202.230456576,3649752.51401323
713,"Spier 247",575486.370546803,3727670.69011319
714,"Spier 249",586790.556586623,3749514.96474059
716,"Spier 251",585150.769194156,3737703.51334001
717,"Cedar Creek Pueblo",586153.127159104,3744295.97792031
718,"Spier 259",587933.793731481,3763951.24133354
719,"Maddox Ranch",702856.110326082,3501880.13810022
720,"Pueblo Pintado",805536.421696514,3992029.38212395
721,"Pendleton",691591.245252445,3467260.37688939
723,"Colonel Kirk",683920.630098328,3930242.95190878
724,"Animas River Ruin",760305.677020356,4083049.68476197
725,"LA 1708",871711.255760401,4018980.22769919
726,"LA 1709",861882.614466771,4024772.32005402
727,"Morris 39",744142.679149315,4085889.84003435
728,"Holmes Group",740003.127010569,4093011.29130791
729,"LA 2513",754797.615153015,4059638.75368275
730,"Flora Vista",759174.280361697,4082127.14725707
731,"Upper Barker Draw",728898.126197115,4086016.13090111
732,"Barker Dome",751176.418510854,4080188.42942289
733,"Jaquez",757770.408969074,4073641.70807308
734,"Fort Wingate",723748.724658892,3923912.18108565
735,"Newcomb Community",716807.777647406,4022249.47050932
736,"LA 3686",734277.113130033,4067598.47925234
737,"Red Willow II",702500.411773592,3960169.88486782
738,"Clanton Draw",709325.021014392,3482192.47150442
739,"Box Canyon",698267.488906488,3487545.08335879
740,"Cemetary Ruin",704149.980332926,3614994.7182174
741,"Transfortenberry Big",700857.534916684,3616712.53475367
742,"Kutz 3",773433.721287444,4056522.72613588
743,"Twin Angels",774986.566590443,4062016.22934908
744,"TP Site",846256.564398676,4039519.42217542
745,"Lizard House--Cebolleta Mesa",789991.582812101,3848403.96928906
746,"LA 6679",698324.652749464,4010601.08645059
747,"LA 6705",704521.811070323,4002778.33133663
748,"LA 6725",697922.15258494,4006357.50079405
749,"LA 6729",697049.180141389,4010809.29504612
750,"Skunk Springs",711489.870831355,4009925.51297534
751,"LA 7059",698678.483377427,4003561.19347064
752,"LA 7067",702648.081687942,4011602.79886131
753,"LA 7068",695626.902614966,4021883.86043997
754,"Crumbled House",694293.352109134,4000299.45617241
755,"LA 7072",695568.366235867,4003627.65550038
756,"LA 7075",688719.871695668,4010134.8349448
757,"LA 7077",704202.387995616,4016399.46901238
758,"LA 7081",701218.910540789,4007955.04819381
759,"LA 7095",692045.848108023,4022011.59097145
760,"LA 7098",708775.83944419,4015362.15145129
761,"LA 7134",696524.720460668,4025054.67533505
762,"LA 7138",711439.673891857,4020727.47537372
763,"LA 7183",696761.709463298,4005522.32649763
764,"LA 7189",705979.252001449,3999731.48223545
765,"LA 7192",705932.094339281,4015814.67884509
766,"LA 7200",711921.983483896,4014826.01119138
767,"LA 7290",716960.205721468,4040459.22163925
768,"LA 7318",704867.983002082,4019051.66344805
769,"LA 7328",705200.560281321,4021549.45746726
770,"LA 7329",701231.650338069,4026907.53792346
771,"LA 7343",695629.680770665,4024356.97103597
772,"LA 7417",709003.417079762,4012654.55399404
773,"LA 7432",714134.85194847,4028366.68263291
774,"LA 7433",717380.907609656,4016996.24754934
775,"LA 7434",705327.830076262,4026025.32845931
776,"LA 7437",714110.862040728,4025938.58860771
777,"LA 7438",696272.553428933,4011754.95125975
778,"LA 7465",704507.938096955,4026535.71538158
779,"LA 7470",714049.342484012,4024510.65039982
780,"LA 7475",699901.656210408,4015015.45717093
781,"LA 7484",697223.119273663,4023851.01723574
782,"LA 7501",704579.971433848,4023966.05133522
783,"LA 7502",702956.294598609,4018951.81402281
784,"LA 7525",714994.351878062,4025836.48404977
785,"LA 7526",708653.588322669,4024826.9908472
786,"LA 7538",713672.65240702,4021587.49096414
787,"LA 7547",709510.647343412,4013765.48564775
788,"To Dil Hil Dry Lake",698422.730679363,4009808.91113329
789,"LA 7582",686006.417969614,4015370.67915896
790,"LA 7584",710867.872113064,4015714.9722866
791,"LA 7591",705391.986879051,4018092.79067537
793,"LA 7624",696795.636167362,4034833.99113466
794,"LA 7641",695850.155292541,4029223.81040153
795,"LA 7678",693616.345516294,4035065.09106039
796,"LA 7682",697125.380274922,4039869.52363464
797,"LA 7690",696256.506027147,4025423.57726113
798,"LA 7704",701078.52050896,4042224.33470346
799,"LA 7705",683540.19977966,4036233.9360662
800,"LA 7753",686369.628130347,4039189.02266802
801,"LA 7778",719357.284718454,4028218.81016336
802,"LA 7781",709764.904427424,4036266.48519558
803,"LA 7787",721265.196758017,4029781.22615771
804,"Basedon Midden",705468.215364993,4039178.34121886
805,"LA 7935",719148.30113709,4004718.71220198
806,"LA 7938",701065.123556286,4005201.53033447
807,"LA 7973",707320.149682388,4043617.09292156
808,"LA 8200",710159.553826198,4040031.44155724
809,"LA 8204",721757.47771512,4028900.13601364
810,"LA 8237",718657.350664839,3982769.42112701
811,"LA 8240",720167.060682803,3984224.80118041
812,"LA 8316",718521.799930871,3993628.1740471
813,"Map Showls",682973.811411485,4025862.7693565
814,"LA 8433",709521.89706184,4039097.37133607
815,"LA 8458",703152.620191529,4017794.27679762
816,"LA 8476",704141.127671182,4015777.87695883
817,"LA 8477",691195.181157053,4017452.63612339
818,"LA 8500",720399.576268345,4020642.72561593
819,"LA 8519",711227.593135029,3996137.94388591
820,"Naschitti",723079.086209312,4000875.07297465
821,"LA 8549",680901.844722569,4060693.04624669
822,"Shannon Bluff-Point",741600.778059065,4076409.99294086
823,"Fruitland Pueblo",728569.180076331,4077874.57538655
824,"Salmon",774000.364589378,4057941.46662222
825,"LA 8953",758355.376886323,4076288.94601873
826,"LA 10777",714796.453686625,3970099.154163
827,"LA 10788",706117.398091897,3955215.96694186
828,"LA 10789",709220.043595493,3947304.55572225
829,"LA 10790",715156.289039373,3942356.39876635
830,"LA 10837",742592.573572204,3965316.41662149
831,"LA 10839",750298.01516518,3964397.14942209
832,"LA 10844",692724.064124525,3943428.48616071
833,"LA 10856",712770.128744707,3951328.5026812
834,"LA 10859",712743.082668349,3942203.92003244
835,"LA 10860",699591.654690146,3962966.4629031
836,"LA 10863",702512.682742104,3939045.85667071
837,"LA 10864",712057.151586846,3956251.87130056
838,"LA 10865",715916.566961378,3941262.90042007
839,"LA 10873",693973.867785349,3952374.42332146
840,"LA 10874",708885.983281985,3941056.7916044
841,"LA 10875",705852.08940348,3952669.82152152
842,"LA 10879",710473.882502198,3948981.65749446
843,"LA 10906",699180.687297732,3955642.1781922
844,"LA 10909",697957.692543924,3956517.38903257
845,"LA 10913",706291.771327421,3940944.96597162
846,"LA 10914",705147.067952633,3946574.22023985
847,"LA 10915",708820.140671849,3939285.70064996
848,"LA 10917",709631.867433503,3960319.91045447
849,"LA 10918",705996.447747126,3953968.49606341
850,"LA 10919",696190.360104948,3950494.52411471
851,"LA 10922",704959.76424399,3957583.1849262
852,"LA 10923",709109.466705456,3939461.63192721
853,"LA 10924",710697.960257754,3955471.80190545
854,"LA 10926",710843.351309612,3939999.96105535
855,"LA 10927",700777.235705703,3959713.27873147
856,"LA 10928",710572.577963501,3962271.42689924
857,"LA 10930",707606.21568054,3943238.39267696
858,"LA 10934",697698.104214802,3940121.93736646
859,"LA 10937",690187.41447854,3944903.56059058
860,"LA 10938",690787.025200948,3951979.31113325
861,"LA 10939",696525.246729478,3958423.60421135
862,"LA 10940",694115.733493656,3952503.0129889
863,"LA 11299",715893.945406944,3994250.35196199
864,"LA 11458",710795.228384927,3955411.23727417
865,"LA 11633",850775.819198608,4032378.19636579
866,"LA 12758",724390.621306926,4075017.39291368
867,"LA 12759",861766.188983619,4030023.26395892
868,"West Water",719336.598254666,4069552.01672262
869,"LA 13114",729422.424754813,4060118.47022931
870,"Raton Well",806883.152560338,3976252.23149176
871,"LA 15185",762388.249208286,4090249.99909925
872,"LA 15186",777203.842122406,4090551.32248271
873,"LA 15236",747935.747633025,3966726.88046321
874,"LA 15238",753694.764653862,3948041.0170041
875,"LA 15247",735508.888191164,3958678.30150251
876,"Reservoir Ruin",814173.209090307,3961926.65566631
877,"LA 16731",852518.186483935,4022958.85697477
878,"LA 19290",726447.19389163,4061006.40374552
879,"Eagle Nest",722594.504677922,4060038.04537079
880,"LA 20266",761304.841639876,4087788.49187618
881,"Shoemaker Ranch",720227.634123534,3866608.26860867
882,"Domingues",715153.625946969,3648127.18299586
883,"Fayette-McCauley South",714578.586707294,3637347.91070342
884,"LA 37613",739720.652636766,4100668.47657716
885,"LA 39035",700196.565737233,3626350.27840479
886,"LA 45340",708905.367710337,3938772.41929196
887,"LA 47042",688780.327213749,3927847.59684548
888,"LA 47123",713759.968468145,3934653.784528
889,"LA 50000",818909.656288072,3960613.10848185
890,"LA 50001",807215.984127149,3970246.25116415
891,"LA 50074",807617.408985928,3971406.16010332
892,"LA 50078",808151.873325005,3972369.97571455
893,"El Castillejo",802331.907609522,3983614.50804704
894,"LA 52606",787897.925930932,3997969.43557662
895,"Stewart Ranch",684220.002263591,3491789.03030543
896,"Hoskins",691029.030853838,3505221.81590727
897,"Little",698667.885453433,3495666.1474642
898,"Pigpen Ranch",705758.295040682,3508613.78237522
899,"Double Adobe",707958.648352206,3508263.96978012
900,"Cloverdale Park",686007.961240888,3478188.3349075
901,"Saddle Bronc",709450.137770653,3502674.67131911
902,"Horse Mesa House",674057.332256332,4068264.40634227
903,"Kello Blancett",774196.48040393,4076630.92841953
904,"LA 60009",776056.252829164,4082737.42609012
905,"LA 60020",776774.007120073,4078866.99815996
906,"Morris' Old Fort",748264.834414974,4068848.9446575
907,"LA 66314",748881.963933215,3614301.56725851
908,"LA 66315",738318.843327716,3627684.42896147
909,"LA 69670",873072.858825713,4019341.2678342
910,"LA 81400",745242.50146161,4083555.98547949
911,"Kin Nazhin",792194.659926295,3956148.17901859
912,"LA 100040",793783.584987864,3980348.32080393
913,"LA 100068",782254.263878658,3981293.59833707
914,"LA 100069",795067.412719145,3994438.52172528
915,"LA 100082",793360.315201744,3994564.31596455
916,"LA 100315",709264.068403512,3940963.82419609
917,"LA 100319",689927.749132633,3933927.93545954
918,"LA 11443",735390.074493632,3878318.86598751
919,"Kinishba",582084.489227563,3731003.93972746
920,"Cottonwood Seep GH",631058.351049557,3867879.05496918
921,"Adobe Pueblo",523431.069409832,3877660.2150061
922,"Awat'ovi",569219.61776571,3962452.06835712
926,"AZ P:16:9",574183.383931488,3776634.3075815
927,"Fort Thomas",606582.67470409,3660638.03636198
928,"AZ W:10:10",615488.81981954,3679735.71493599
929,"Willow Creek",624673.418372467,3700025.98356168
930,"AZ W:10:12",615387.960035428,3679642.64284353
931,"AZ W:10:4",609159.971503168,3685947.34058182
932,"AZ W:10:47",624225.934364498,3683981.29244797
933,"Point of Pines Ruin",605875.597324833,3683073.07979169
935,"AZ W:10:52",627798.517466918,3697937.69752923
936,"AZ W:10:65",606492.420395166,3687205.73715006
937,"AZ W:10:68",612700.385503486,3685508.81436053
938,"AZ W:10:75",619082.536889732,3686354.35910138
939,"AZ W:10:76",628185.113889277,3695116.97673093
940,"Turkey Creek Ruin",616611.958922997,3686810.37354262
941,"Salt Shed Tank",633444.844410583,3678909.7089363
942,"AZ W:10:81",616296.598831236,3689258.58182618
943,"AZ W:10:83",617717.226267099,3692901.14942914
944,"AZ W:10:94",618223.60319072,3701519.2356485
945,"Ash Flat Cliff Dwelling",610901.345645949,3673312.84899814
946,"AZ W:9:31",605100.233905017,3697884.45073542
947,"AZ W:9:64",606379.246107683,3688662.35749634
948,"Fort Atarque",688380.074564338,3836912.39076525
949,"Twenty Two Wash",695431.98724173,3824956.85902087
950,"Ojo Hallado",721224.807186782,3872490.01121765
951,"Spier 170",695988.417503983,3858573.17679016
952,"Heshoda Yala:wa",681821.509903029,3866182.95768687
953,"Chalo:wa",669438.445192039,3878502.47620043
954,"Archeotekopa II",709815.472864583,3885298.81981207
955,"Techado Spring",749355.112764388,3832402.49382235
956,"Jaralosa",668438.71741277,3860598.59793715
957,"Swisher Site",718233.328252852,3830022.2521701
958,"Fort Site",723791.386597425,3864165.47267959
959,"LA 10977",747472.890488014,3820174.45658633
960,"LA 10979",742229.343090579,3832149.37719691
961,"LA 10982",735022.005891889,3819602.45692027
962,"Horse Camp Mill",736740.54103519,3834898.8593259
963,"Ojo Bonito",689723.25527963,3844540.02235733
964,"Hinkson Ranch",691773.176010743,3855497.02561535
965,"LA 23857",712720.567256168,3834865.02171278
966,"Ojo Pueblo",717831.317524582,3870719.07845415
967,"Miller Ranch",722247.025482997,3880945.23636624
968,"LA 46503",731672.224969462,3816660.2001867
969,"LA 46506",729224.213181332,3824451.52872081
970,"Rainbow Spring",698957.980844125,3865354.06689578
971,"Kin Cheops II",746628.704905689,3831956.92851737
972,"LA 82155",725003.361401394,3836569.58048227
973,"LA 82170",723834.727362469,3834761.27013266
974,"Hawikku",674008.459803894,3862498.41455486
975,"Kechiba:wa",699318.507391781,3860116.89274237
976,"Sandstone Hill Pueblo",731984.085016474,3813376.58445919
977,"Eagle Crag",595550.928778574,3966726.74006857
978,"White Rock",599732.667625114,3966367.96480256
979,"R117",594232.987573475,3954005.68162011
980,"Eighteen Mile Ruin",586961.968990281,3954837.59435274
981,"NA 2341",618179.69562915,3946385.04277232
982,"NA 2343",626255.058799997,3939625.74084522
983,"NA 2347",630379.559952766,3949597.40793362
984,"Sunrise Springs GH",625959.971143097,3929249.36495297
985,"Wide Reed Ruin",621767.12487711,3950107.412045
986,"Lok'aa'Ntiel",605967.687813193,3946080.4536791
987,"Hogay Ruin",599138.497448266,3962580.73337887
988,"NA 3035",612164.325639084,3952216.27421479
989,"Kinlichee",640113.196279079,3957181.10630013
990,"AZ K:3:19",654917.053651154,3966373.51833884
991,"AZ K:3:21",653054.338346854,3963004.35333113
992,"AZ K:3:30",643539.09550862,3958778.83047533
993,"AZ K:3:40",633753.708518878,3979726.41564019
994,"Cornfields",624734.15012376,3943788.67774385
995,"AZ K:8:107",682606.662483394,3933033.8335631
996,"AZ K:8:131",670752.185579881,3947142.78352657
997,"AZ K:8:153",682256.638786584,3931677.05561861
998,"AZ K:8:235",662929.324131757,3935676.82567173
999,"Bar F Bar",524839.626993984,3689032.42740935
1000,"The Gap--Globe",521840.450462595,3693554.36108537
1001,"Globe 1:5",503661.107827902,3695834.70447575
1002,"Globe 1:6",512027.896967262,3697691.27011639
1003,"Globe 2:8",517240.387216717,3708863.95529921
1004,"Pinal Pueblo",513845.47630623,3700058.58901882
1005,"Globe 6:12",516554.601337776,3703667.07982154
1006,"Globe 6:13",510818.740395591,3703318.29178964
1007,"Globe 6:2",527664.963608041,3702722.14817061
1008,"Hough 19",571753.307524174,3679239.08821125
1009,"Boice Site",515501.377953574,3684503.20413715
1010,"Windmill Site",512890.911297023,3670135.75329541
1011,"Dripping Springs Site",514946.680346131,3662636.46176761
1012,"Smith Site--Dripping Springs",512954.851503775,3673960.10569255
1013,"Trailer Site",513042.978406593,3671810.20899448
1014,"Dripping Springs Unnamed 1",507274.087699369,3661068.12617415
1015,"Dripping Springs Unnamed 2",510268.371089116,3660704.61568296
1016,"Globe Area Unknown 1",515079.045757458,3708523.52994093
1017,"Ranch Creek Ruin",540871.961889192,3696597.9202581
1018,"Hayes Tank",535554.839684173,3698036.51019599
1019,"Rice School",539797.229259938,3691317.69002865
1020,"Old San Carlos Ruins",565796.223965958,3680439.74740207
1021,"AZ V:15:15",552463.994438678,3672193.319252
1022,"Dewey Flat Ruins",566244.114840627,3682549.14428975
1023,"AZ V:15:4",562998.895289958,3668466.39096585
1024,"AZ V:15:5",571003.865433767,3681594.34592876
1025,"Bylas Ruin",589428.35630469,3658937.70087251
1026,"AZ V:16:17",580200.661420137,3680858.1997322
1027,"AZ V:16:20",583057.305865303,3669604.80921517
1028,"AZ V:16:6",597863.77274774,3662021.39119838
1029,"AZ V:16:63",575520.396871313,3662334.67820612
1030,"AZ V:16:7",598800.071805552,3663430.79299806
1031,"AZ V:16:8",579859.971659079,3665444.9510224
1032,"AZ V:16:9",589259.219949037,3677041.41585952
1033,"Central Heights Ruin",527700.272152588,3690485.90360606
1034,"Togetzoge",490084.583778843,3692506.35645425
1035,"AZ V:9:20",496963.448096395,3699352.44241756
1036,"Horrel Ranch Ruin",497183.844948232,3694554.19298343
1037,"Gila Pueblo",528435.906660736,3697215.25586246
1038,"Bead Mountain House",503300.449650139,3693248.97961406
1039,"AZ V:9:70",512512.120880619,3710619.37674494
1040,"AZ V:9:86",504523.359224349,3702600.52762008
1041,"AZ V:9:89",504445.348291665,3707421.53453173
1042,"AZ V:9:91",502578.651085511,3712800.71663499
1043,"AZ V:9:92",507241.920528039,3691739.77820227
1044,"AZ V:9:93",519309.753486797,3691584.76000462
1045,"AZ V:9:94",529922.777399912,3705036.03735463
1046,"Ramboz Spring Ruin",522648.760691106,3711883.27081807
1047,"Ramboz Ruin",522748.75899753,3711390.31560259
1048,"CS 189",516818.588429376,3835433.56414376
1049,"Chevelon",535018.69159469,3878471.58079822
1052,"NA 13898",591035.391130432,3837341.65574759
1053,"Jackrabbit--Middle Little Colorado",545848.334409416,3877356.136014
1055,"Flake Ruin",587705.622319832,3832114.84337974
1056,"Haby Ranch",578199.591992527,3623591.6651455
1057,"AZ BB:3:17",569514.97546123,3630719.89496477
1058,"Eagle Pass",588535.245280623,3635309.30211556
1059,"Hilltop Ruin",708029.778474391,3660329.83538854
1060,"Dinwiddie",719510.312473729,3664172.93771167
1061,"Ruins Point",533168.587654322,3973264.19341904
1062,"Mashonpi",539495.009038553,3978607.02165243
1063,"Hoyapi",532571.485652536,3952793.37529321
1064,"NA 838",554648.543076426,3951220.63749135
1065,"NA 842",523255.580658361,3980887.14750542
1066,"Hukovi",539818.908404201,3972347.99203469
1067,"Aponivi",531417.651473731,3960760.75976418
1068,"Sevn Mile Ruin",537789.760663033,3980707.29770614
1069,"NA 847",530218.320675194,3986143.59284481
1070,"Kwaituki",535725.963992551,3996458.55333999
1071,"Old Shongopavi",551174.254860654,3964592.59811108
1072,"Old Mishongnovi",536477.972661465,3961262.06621304
1073,"Chakpahu",562964.667341784,3953355.10511243
1074,"Payupki",553580.08650893,3959882.07066572
1075,"NA 1043",586614.860970885,3956674.63475893
1076,"Nesuftanga",566821.040589243,3951710.03186366
1077,"Lululongturqi",580219.876837075,3948504.24918093
1078,"Chumalisko",535549.838478327,3958996.13261366
1079,"NA 1165",536060.655368477,3963620.28270561
1080,"NA 1170",521256.523098469,3978689.88513091
1081,"Changetataka",553211.274445415,3960766.24935691
1082,"Old Oraibi",543693.259591907,3966707.14276303
1083,"NA 1561",523628.722805977,3981971.97356333
1084,"Kuchaptuvela",551452.435911819,3956843.5240694
1085,"Shitaimovi",543739.356932685,3971683.91635999
1086,"Pelskovi",556789.78883107,3977175.30618589
1087,"NA 1710",526790.547993585,3974272.95929348
1088,"Abangkuyivi",543297.28772673,3959721.65210588
1089,"NA 2336",532490.230011597,3959551.13662632
1090,"Sikiakovi",553797.761632755,3962381.71580915
1091,"Humiolgolpa",538023.840787977,3969371.12663826
1092,"NA 3075",527955.622545451,3964527.97779383
1093,"NA 11838",535413.395672768,3962628.02367589
1094,"Sikyatki",564248.173120156,3956690.01020208
1095,"Pink Arrow",583236.087186739,3954185.62392032
1096,"Kokopnyama",586531.808781639,3963567.96326239
